symbol,session_date,side,entry_ts,entry_price,stop,target,exit_ts,exit_price,exit_reason,minutes_since_open_at_entry,tod_bucket_at_entry,r_multiple,pnl_bps
NVDA,2026-07-15,short,2026-07-15 10:04:00-04:00,210.71,213.99,203.8,2026-07-15 15:59:00-04:00,212.49,eod,34,sneaky_window_15_45,-0.5426829268292684,-90.47629443310716
NVDA,2026-07-17,long,2026-07-17 10:00:00-04:00,201.7299,203.8,211.08,2026-07-17 10:01:00-04:00,203.8,stop,30,sneaky_window_15_45,,96.61741070609885
NVDA,2026-07-20,short,2026-07-20 10:01:00-04:00,205.5988,211.08,197.97,2026-07-20 15:59:00-04:00,203.38,eod,31,sneaky_window_15_45,0.40480186820404573,101.91891781469617
NVDA,2026-07-21,short,2026-07-21 10:03:00-04:00,204.82,211.08,202.28,2026-07-21 15:59:00-04:00,207.17,eod,33,sneaky_window_15_45,-0.37539936102236215,-120.73488917097912
NVDA,2026-07-28,long,2026-07-28 10:35:00-04:00,195.17,195.06,208.75,2026-07-28 15:59:00-04:00,196.98,eod,65,mid_morning_45_120,16.454545454547684,86.73966285802133
AMD,2026-01-29,short,2026-01-29 10:00:00-05:00,252.45,258.2899,250.21,2026-01-29 10:09:00-05:00,250.21,target,30,sneaky_window_15_45,0.38356821178444506,82.73044167161737
AMD,2026-02-03,short,2026-02-03 10:01:00-05:00,243.0,260.5298,235.0,2026-02-03 15:59:00-05:00,242.11,eod,31,sneaky_window_15_45,0.05077068762906509,30.625514403291618
AMD,2026-02-04,long,2026-02-04 10:15:00-05:00,209.5343,235.0,252.65,2026-02-04 10:16:00-05:00,235.0,stop,45,mid_morning_45_120,,1209.3475588483602
AMD,2026-02-13,long,2026-02-13 10:30:00-05:00,208.53,204.15,218.4564,2026-02-13 10:49:00-05:00,204.15,stop,60,mid_morning_45_120,-1.0,-216.0417206157385
AMD,2026-02-17,long,2026-02-17 10:16:00-05:00,197.83,196.43,210.05,2026-02-17 10:31:00-05:00,196.43,stop,46,mid_morning_45_120,-1.0,-76.76783096598118
AMD,2026-02-26,long,2026-02-26 10:03:00-05:00,206.9499,206.5,216.7,2026-02-26 10:05:00-05:00,206.5,stop,33,sneaky_window_15_45,-1.0,-27.739561120832324
AMD,2026-02-27,long,2026-02-27 10:07:00-05:00,201.13,194.15,209.79,2026-02-27 15:59:00-05:00,200.195,eod,37,sneaky_window_15_45,-0.1339541547277942,-52.487346492318515
AMD,2026-03-02,long,2026-03-02 11:38:00-05:00,196.1,194.15,201.89,2026-03-02 15:59:00-05:00,198.61,eod,128,midday_120_240,1.2871794871795046,121.99592044875163
AMD,2026-03-05,short,2026-03-05 10:30:00-05:00,200.42,209.79,189.86,2026-03-05 15:59:00-05:00,199.46,eod,60,mid_morning_45_120,0.10245464247598496,41.899411236402536
AMD,2026-03-09,long,2026-03-09 10:23:00-04:00,193.32,189.86,200.24,2026-03-09 15:23:00-04:00,200.24,target,53,mid_morning_45_120,2.0000000000000164,351.9557210842135
AMD,2026-03-10,short,2026-03-10 10:00:00-04:00,203.85,203.79,189.02,2026-03-10 10:01:00-04:00,203.79,stop,30,sneaky_window_15_45,,-3.056659308314826
AMD,2026-03-11,short,2026-03-11 10:34:00-04:00,205.68,209.79,202.2,2026-03-11 15:59:00-04:00,204.75,eod,64,mid_morning_45_120,0.2262773722627762,39.215869311552254
AMD,2026-03-19,long,2026-03-19 10:00:00-04:00,196.52,195.26,202.86,2026-03-19 14:13:00-04:00,202.86,target,30,sneaky_window_15_45,5.031746031745957,316.61347445552633
AMD,2026-03-20,short,2026-03-20 10:00:00-04:00,201.98,209.21,192.83,2026-03-20 15:59:00-04:00,201.48,eod,30,sneaky_window_15_45,0.06915629322268309,18.754926230319832
AMD,2026-03-23,short,2026-03-23 10:39:00-04:00,206.1,209.21,198.26,2026-03-23 15:59:00-04:00,202.62,eod,69,mid_morning_45_120,1.1189710610932393,162.8500727802033
AMD,2026-03-25,short,2026-03-25 10:00:00-04:00,215.29,209.109,200.13,2026-03-25 10:01:00-04:00,209.109,stop,30,sneaky_window_15_45,,281.101119420316
AMD,2026-03-27,long,2026-03-27 10:17:00-04:00,200.61,200.13,221.0,2026-03-27 10:19:00-04:00,200.13,stop,47,mid_morning_45_120,-1.0,-29.927022581128465
AMD,2026-03-30,short,2026-03-30 10:02:00-04:00,201.85,221.0,197.69,2026-03-30 12:15:00-04:00,197.69,target,32,sneaky_window_15_45,0.21723237597911202,200.09363388654927
AMD,2026-04-02,long,2026-04-02 10:06:00-04:00,206.8699,196.41,213.83,2026-04-02 11:10:00-04:00,213.83,target,36,sneaky_window_15_45,0.6654078910888257,330.4481734655458
AMD,2026-04-06,short,2026-04-06 10:00:00-04:00,222.54,221.0,200.62,2026-04-06 10:01:00-04:00,221.0,stop,30,sneaky_window_15_45,,63.201042509211476
AMD,2026-04-08,short,2026-04-08 10:00:00-04:00,228.77,226.31,215.375,2026-04-08 10:01:00-04:00,226.31,stop,30,sneaky_window_15_45,,101.53158193819154
AMD,2026-04-09,short,2026-04-09 10:16:00-04:00,232.2,252.65,227.09,2026-04-09 15:59:00-04:00,236.615,eod,46,mid_morning_45_120,-0.21589242053789814,-196.13781223083637
AMD,2026-04-14,short,2026-04-14 10:04:00-04:00,246.85,249.58,242.03,2026-04-14 10:51:00-04:00,249.58,stop,34,sneaky_window_15_45,-1.0,-116.59347782053953
AMD,2026-04-15,short,2026-04-15 10:15:00-04:00,254.601,260.5298,245.7,2026-04-15 15:59:00-04:00,258.11,eod,45,mid_morning_45_120,-0.5918566995007423,-143.82349637275638
AMD,2026-04-28,long,2026-04-28 10:17:00-04:00,326.39,299.76,349.21,2026-04-28 15:59:00-04:00,323.11,eod,47,mid_morning_45_120,-0.12316935786706622,-106.49327491651009
AMD,2026-04-30,short,2026-04-30 10:34:00-04:00,341.06,349.21,318.86,2026-04-30 11:31:00-04:00,349.21,stop,64,mid_morning_45_120,-1.0,-244.96088664751002
AMD,2026-05-06,short,2026-05-06 10:01:00-04:00,411.31,361.85,344.88,2026-05-06 10:02:00-04:00,361.85,stop,31,sneaky_window_15_45,,1196.4993314045362
AMD,2026-05-13,short,2026-05-13 10:04:00-04:00,437.1,469.215,426.11,2026-05-13 15:59:00-04:00,445.38,eod,34,sneaky_window_15_45,-0.2578234469873886,-195.4303363074805
AMD,2026-05-15,long,2026-05-15 10:15:00-04:00,437.69,432.65,453.31,2026-05-15 10:32:00-04:00,432.65,stop,45,mid_morning_45_120,-1.0,-121.14999200347326
AMD,2026-05-22,short,2026-05-22 10:01:00-04:00,464.0501,453.31,431.6,2026-05-22 10:02:00-04:00,453.31,stop,31,sneaky_window_15_45,,225.44268258965968
AMD,2026-06-01,long,2026-06-01 10:16:00-04:00,494.0,493.52,522.0,2026-06-01 10:17:00-04:00,493.52,stop,46,mid_morning_45_120,-1.0,-15.71659919028377
AMD,2026-06-05,long,2026-06-05 10:15:00-04:00,491.76,486.8,532.19,2026-06-05 10:27:00-04:00,486.8,stop,45,mid_morning_45_120,-1.0,-106.86220920774319
AMD,2026-06-09,short,2026-06-09 10:00:00-04:00,487.661,505.62,477.71,2026-06-09 10:47:00-04:00,477.71,target,30,sneaky_window_15_45,0.5540954396124517,198.05568622465242
AMD,2026-06-12,short,2026-06-12 10:41:00-04:00,512.48,505.0,458.02,2026-06-12 10:42:00-04:00,505.0,stop,71,mid_morning_45_120,,139.95691539182053
AMD,2026-06-15,short,2026-06-15 10:00:00-04:00,548.01,532.19,494.0,2026-06-15 10:01:00-04:00,532.19,stop,30,sneaky_window_15_45,,282.68086348789143
AMD,2026-06-18,short,2026-06-18 11:38:00-04:00,527.1588,548.95,507.3008,2026-06-18 15:59:00-04:00,536.44,eod,128,midday_120_240,-0.42591504827636895,-182.06079989559146
AMD,2026-06-22,short,2026-06-22 10:15:00-04:00,547.6,548.95,526.315,2026-06-22 15:51:00-04:00,548.95,stop,45,mid_morning_45_120,-1.0,-30.653031409788582
AMD,2026-06-26,long,2026-06-26 10:00:00-04:00,517.67,503.5,550.88,2026-06-26 15:59:00-04:00,519.74,eod,30,sneaky_window_15_45,0.14608327452364545,33.98686421851856
AMD,2026-06-29,short,2026-06-29 10:00:00-04:00,512.0,550.88,502.61,2026-06-29 10:13:00-04:00,502.61,target,30,sneaky_window_15_45,0.24151234567901203,177.39843749999974
AMD,2026-07-02,long,2026-07-02 10:00:00-04:00,545.0,495.35,564.09,2026-07-02 15:59:00-04:00,518.26,eod,30,sneaky_window_15_45,-0.538569989929507,-496.64220183486253
AMD,2026-07-06,short,2026-07-06 10:30:00-04:00,565.1701,564.09,506.0,2026-07-06 10:31:00-04:00,564.09,stop,60,mid_morning_45_120,,13.111060546196903
AMD,2026-07-07,long,2026-07-07 10:30:00-04:00,511.85,506.0,572.5,2026-07-07 10:41:00-04:00,506.0,stop,60,mid_morning_45_120,-1.0,-120.29129627820694
AMD,2026-07-09,short,2026-07-09 10:15:00-04:00,552.79,524.97,498.15,2026-07-09 10:16:00-04:00,524.97,stop,45,mid_morning_45_120,,497.2652544365842
AMD,2026-07-13,long,2026-07-13 10:00:00-04:00,535.3999,535.2,560.25,2026-07-13 10:01:00-04:00,535.2,stop,30,sneaky_window_15_45,-1.0,-9.733657776177337
AMD,2026-07-14,short,2026-07-14 10:01:00-04:00,554.325,560.25,526.92,2026-07-14 11:05:00-04:00,560.25,stop,31,sneaky_window_15_45,-1.0,-112.88675416046459
AMD,2026-07-16,long,2026-07-16 10:06:00-04:00,513.55,498.15,558.89,2026-07-16 13:16:00-04:00,498.15,stop,36,sneaky_window_15_45,-1.0,-305.8734300457595
AMD,2026-07-17,long,2026-07-17 10:00:00-04:00,476.9999,458.02,518.74,2026-07-17 15:59:00-04:00,495.51,eod,30,sneaky_window_15_45,0.9752474986696412,382.0524922541905
AMD,2026-07-20,short,2026-07-20 10:01:00-04:00,510.13,518.74,460.21,2026-07-20 10:35:00-04:00,518.74,stop,31,sneaky_window_15_45,-1.0,-174.78050692960645
AMD,2026-07-21,short,2026-07-21 10:04:00-04:00,524.5,558.89,502.36,2026-07-21 15:59:00-04:00,544.46,eod,34,sneaky_window_15_45,-0.5804012794416995,-386.55290753098257
GOOGL,2026-01-29,short,2026-01-29 10:00:00-05:00,330.16,337.91,331.94,2026-01-29 10:01:00-05:00,331.94,target,30,sneaky_window_15_45,-0.22967741935483518,-59.91325417979078
GOOGL,2026-02-09,long,2026-02-09 10:53:00-05:00,323.48,306.46,330.38,2026-02-09 15:59:00-05:00,324.12,eod,83,mid_morning_45_120,0.037602820211514974,13.784839866451911
GOOGL,2026-02-10,long,2026-02-10 10:01:00-05:00,318.05,306.46,327.7,2026-02-10 15:59:00-05:00,318.54,eod,31,sneaky_window_15_45,0.042277825711821204,9.406382644238613
GOOGL,2026-02-19,long,2026-02-19 10:02:00-05:00,303.31,296.25,305.38,2026-02-19 11:23:00-05:00,305.38,target,32,sneaky_window_15_45,0.2932011331444749,62.24700801160506
GOOGL,2026-02-20,short,2026-02-20 10:05:00-05:00,308.0501,308.63,300.04,2026-02-20 10:08:00-05:00,308.63,stop,35,sneaky_window_15_45,-1.0,-24.82485998219151
GOOGL,2026-02-23,short,2026-02-23 10:04:00-05:00,315.2,321.06,303.89,2026-02-23 15:59:00-05:00,311.56,eod,34,sneaky_window_15_45,0.6211604095563102,109.48223350253765
GOOGL,2026-02-24,long,2026-02-24 10:30:00-05:00,309.45,303.89,319.515,2026-02-24 15:59:00-05:00,310.96,eod,60,mid_morning_45_120,0.2715827338129479,42.79625141379839
GOOGL,2026-02-25,short,2026-02-25 10:34:00-05:00,311.2906,319.515,305.93,2026-02-25 15:59:00-05:00,313.0,eod,64,mid_morning_45_120,-0.20784494917562568,-60.9133189373536
GOOGL,2026-03-02,long,2026-03-02 10:17:00-05:00,305.6785,302.345,312.37,2026-03-02 15:59:00-05:00,306.26,eod,47,mid_morning_45_120,0.17444127793610703,13.023254824922443
GOOGL,2026-03-05,long,2026-03-05 10:00:00-05:00,301.75,296.71,305.47,2026-03-05 15:59:00-05:00,300.8,eod,30,sneaky_window_15_45,-0.18849206349206046,-37.4830157415075
GOOGL,2026-03-06,long,2026-03-06 10:00:00-05:00,298.75,296.71,303.32,2026-03-06 15:59:00-05:00,298.48,eod,30,sneaky_window_15_45,-0.13235294117646035,-15.037656903765082
GOOGL,2026-03-17,short,2026-03-17 10:15:00-04:00,306.38,307.71,303.0201,2026-03-17 10:35:00-04:00,307.71,stop,45,mid_morning_45_120,-1.0,-49.410144265290945
GOOGL,2026-03-18,short,2026-03-18 10:13:00-04:00,309.93,312.37,305.5,2026-03-18 15:59:00-04:00,307.73,eod,43,sneaky_window_15_45,0.9016393442622913,64.98377052882871
GOOGL,2026-03-19,long,2026-03-19 10:00:00-04:00,305.365,305.5,312.47,2026-03-19 10:01:00-04:00,305.5,stop,30,sneaky_window_15_45,,-1.5790611235737266
GOOGL,2026-04-02,long,2026-04-02 10:00:00-04:00,293.805,277.09,300.52,2026-04-02 15:59:00-04:00,295.82,eod,30,sneaky_window_15_45,0.12055040382889516,62.58290362655457
GOOGL,2026-04-07,short,2026-04-07 10:00:00-04:00,299.39,305.98,295.18,2026-04-07 15:59:00-04:00,305.45,eod,30,sneaky_window_15_45,-0.9195751138087971,-208.4115701927253
GOOGL,2026-04-08,short,2026-04-08 10:05:00-04:00,315.315,305.98,297.72,2026-04-08 10:06:00-04:00,305.98,stop,35,sneaky_window_15_45,,290.0531531960097
GOOGL,2026-04-09,long,2026-04-09 11:00:00-04:00,313.58,297.72,322.08,2026-04-09 15:59:00-04:00,318.45,eod,90,mid_morning_45_120,0.30706179066834915,149.30327189234023
GOOGL,2026-04-10,short,2026-04-10 10:00:00-04:00,319.43,322.08,311.06,2026-04-10 15:59:00-04:00,317.25,eod,30,sneaky_window_15_45,0.8226415094339719,62.24656419246804
GOOGL,2026-04-13,long,2026-04-13 10:01:00-04:00,318.57,311.06,321.83,2026-04-13 15:59:00-04:00,321.26,eod,31,sneaky_window_15_45,0.3581890812250334,78.43984053740144
GOOGL,2026-04-16,short,2026-04-16 10:01:00-04:00,335.8,343.31,330.9,2026-04-16 15:59:00-04:00,335.99,eod,31,sneaky_window_15_45,-0.025299600532622896,-11.658129839189925
GOOGL,2026-04-21,long,2026-04-21 10:00:00-04:00,339.14,336.24,341.4,2026-04-21 12:07:00-04:00,336.24,stop,30,sneaky_window_15_45,-1.0,-91.51040868078013
GOOGL,2026-04-23,short,2026-04-23 10:21:00-04:00,339.15,341.4,335.17,2026-04-23 11:17:00-04:00,341.4,stop,51,mid_morning_45_120,-1.0,-72.34232640424591
GOOGL,2026-04-24,long,2026-04-24 11:25:00-04:00,339.56,335.17,341.96,2026-04-24 11:50:00-04:00,341.96,target,115,mid_morning_45_120,0.5466970387243701,64.67970314524612
GOOGL,2026-04-27,short,2026-04-27 10:15:00-04:00,348.55,349.0,335.39,2026-04-27 10:20:00-04:00,349.0,stop,45,mid_morning_45_120,-1.0,-18.91062975182868
GOOGL,2026-04-29,long,2026-04-29 10:00:00-04:00,351.64,342.73,352.42,2026-04-29 10:13:00-04:00,352.42,target,30,sneaky_window_15_45,0.08754208754209117,16.18177681720025
GOOGL,2026-05-15,long,2026-05-15 10:13:00-04:00,399.1899,385.0,402.93,2026-05-15 15:59:00-04:00,396.84,eod,43,sneaky_window_15_45,-0.1656037040430196,-64.86671982432541
GOOGL,2026-05-18,short,2026-05-18 10:30:00-04:00,405.91,402.93,393.18,2026-05-18 10:31:00-04:00,402.93,stop,60,mid_morning_45_120,,67.41528910349629
GOOGL,2026-05-28,long,2026-05-28 10:04:00-04:00,387.95,382.6,393.88,2026-05-28 15:59:00-04:00,390.18,eod,34,sneaky_window_15_45,0.4168224299065481,51.481634231215835
GOOGL,2026-06-01,long,2026-06-01 10:32:00-04:00,376.19,365.82,385.24,2026-06-01 15:59:00-04:00,376.41,eod,62,mid_morning_45_120,0.021215043394409563,-0.15189133150729006
GOOGL,2026-06-02,long,2026-06-02 10:00:00-04:00,363.78,365.82,378.56,2026-06-02 10:01:00-04:00,365.82,stop,30,sneaky_window_15_45,,50.077849249547
GOOGL,2026-06-08,long,2026-06-08 10:38:00-04:00,362.1556,358.21,372.08,2026-06-08 15:59:00-04:00,363.32,eod,68,mid_morning_45_120,0.2951135442011346,26.15192585728346
GOOGL,2026-06-09,short,2026-06-09 10:00:00-04:00,369.15,372.08,360.5309,2026-06-09 11:29:00-04:00,360.5309,target,30,sneaky_window_15_45,2.9416723549487998,227.4850331843425
GOOGL,2026-06-18,long,2026-06-18 10:01:00-04:00,361.28,354.94,372.33,2026-06-18 15:59:00-04:00,367.99,eod,31,sneaky_window_15_45,1.058359621451114,179.72852081488142
GOOGL,2026-06-23,long,2026-06-23 10:00:00-04:00,348.78,335.39,358.92,2026-06-23 15:59:00-04:00,346.12,eod,30,sneaky_window_15_45,-0.19865571321881784,-82.26584093124515
GOOGL,2026-06-24,short,2026-06-24 10:16:00-04:00,349.38,358.92,340.2,2026-06-24 15:59:00-04:00,345.28,eod,46,mid_morning_45_120,0.4297693920335444,111.35073558875789
GOOGL,2026-06-25,long,2026-06-25 10:00:00-04:00,339.23,340.2,353.476,2026-06-25 10:01:00-04:00,340.2,stop,30,sneaky_window_15_45,,22.594169147774974
GOOGL,2026-07-02,short,2026-07-02 10:15:00-04:00,361.47,369.48,356.43,2026-07-02 11:43:00-04:00,356.43,target,45,mid_morning_45_120,0.6292134831460707,133.43065814590477
GOOGL,2026-07-07,short,2026-07-07 10:33:00-04:00,370.18,369.48,357.3805,2026-07-07 10:34:00-04:00,369.48,stop,63,mid_morning_45_120,,12.90971959587197
GOOGL,2026-07-09,long,2026-07-09 10:30:00-04:00,353.85,357.3805,367.84,2026-07-09 10:31:00-04:00,357.3805,stop,60,mid_morning_45_120,,93.77391550091737
GOOGL,2026-07-14,long,2026-07-14 10:15:00-04:00,354.97,351.08,358.13,2026-07-14 11:04:00-04:00,358.13,target,45,mid_morning_45_120,0.8123393316195201,83.02160745978443
GOOGL,2026-07-17,long,2026-07-17 10:00:00-04:00,346.75,351.09,375.27,2026-07-17 10:01:00-04:00,351.09,stop,30,sneaky_window_15_45,,119.16222062004255
GOOGL,2026-07-20,short,2026-07-20 10:45:00-04:00,356.7,375.27,341.36,2026-07-20 15:59:00-04:00,352.11,eod,75,mid_morning_45_120,0.24717285945072573,122.67956265769485
GOOGL,2026-07-22,long,2026-07-22 10:01:00-04:00,348.68,341.36,351.32,2026-07-22 15:59:00-04:00,342.065,eod,31,sneaky_window_15_45,-0.903688524590166,-195.7154984513023
GOOGL,2026-07-23,long,2026-07-23 10:00:00-04:00,321.825,341.36,349.94,2026-07-23 10:01:00-04:00,341.36,stop,30,sneaky_window_15_45,,601.0069136953321
GOOGL,2026-07-27,short,2026-07-27 10:27:00-04:00,327.21,324.49,317.32,2026-07-27 10:28:00-04:00,324.49,stop,57,mid_morning_45_120,,77.12704379450416
AMZN,2026-02-03,short,2026-02-03 10:00:00-05:00,240.86,247.775,238.17,2026-02-03 10:24:00-05:00,238.17,target,30,sneaky_window_15_45,0.38900939985539107,105.683135431372
AMZN,2026-02-11,long,2026-02-11 10:04:00-05:00,206.22,203.35,212.6499,2026-02-11 11:49:00-05:00,203.35,stop,34,sneaky_window_15_45,-1.0,-145.17175831636138
AMZN,2026-02-12,long,2026-02-12 10:28:00-05:00,202.3968,200.31,208.57,2026-02-12 10:42:00-05:00,200.31,stop,58,mid_morning_45_120,-1.0,-109.10439690746152
AMZN,2026-02-25,short,2026-02-25 10:16:00-05:00,210.5,211.17,203.25,2026-02-25 15:59:00-05:00,210.66,eod,46,mid_morning_45_120,-0.2388059701492531,-13.600950118764683
AMZN,2026-02-27,long,2026-02-27 10:06:00-05:00,206.84,203.25,211.05,2026-02-27 15:59:00-05:00,210.0,eod,36,sneaky_window_15_45,0.880222841225625,146.77509185844113
AMZN,2026-03-02,long,2026-03-02 10:16:00-05:00,208.37,203.25,210.33,2026-03-02 15:59:00-05:00,208.2,eod,46,mid_morning_45_120,-0.03320312500000308,-14.158564092720445
AMZN,2026-03-03,long,2026-03-03 11:04:00-05:00,204.44,203.25,209.73,2026-03-03 15:59:00-05:00,208.76,eod,94,mid_morning_45_120,3.6302521008403374,205.30894149872788
AMZN,2026-03-05,short,2026-03-05 10:08:00-05:00,217.9,226.31,210.15,2026-03-05 15:59:00-05:00,218.8603,eod,38,sneaky_window_15_45,-0.11418549346016527,-50.07067462138548
AMZN,2026-03-06,long,2026-03-06 10:56:00-05:00,215.74,210.15,220.47,2026-03-06 15:59:00-05:00,213.105,eod,86,mid_morning_45_120,-0.4713774597495559,-128.13775841290533
AMZN,2026-03-09,long,2026-03-09 10:17:00-04:00,208.97,210.15,217.32,2026-03-09 10:18:00-04:00,210.15,stop,47,mid_morning_45_120,,50.467435517060196
AMZN,2026-03-10,short,2026-03-10 10:15:00-04:00,212.89,217.32,207.11,2026-03-10 15:59:00-04:00,214.34,eod,45,mid_morning_45_120,-0.32731376975169635,-74.11029169993974
AMZN,2026-03-11,short,2026-03-11 10:12:00-04:00,214.615,217.32,212.43,2026-03-11 11:12:00-04:00,212.43,target,42,sneaky_window_15_45,0.8077634011090629,95.81021829788234
AMZN,2026-03-12,long,2026-03-12 10:15:00-04:00,211.31,207.11,217.0,2026-03-12 15:59:00-04:00,209.52,eod,45,mid_morning_45_120,-0.42619047619047545,-90.70966825990213
AMZN,2026-03-13,long,2026-03-13 10:21:00-04:00,209.97,207.11,211.71,2026-03-13 11:55:00-04:00,207.11,stop,51,mid_morning_45_120,-1.0,-142.209934752583
AMZN,2026-03-17,short,2026-03-17 10:17:00-04:00,213.57,217.0,207.445,2026-03-17 15:59:00-04:00,215.2,eod,47,mid_morning_45_120,-0.475218658892126,-82.32158074635929
AMZN,2026-03-20,long,2026-03-20 10:30:00-04:00,206.9499,202.48,209.12,2026-03-20 15:59:00-04:00,205.36,eod,60,mid_morning_45_120,-0.3556902838989668,-82.8253572483002
AMZN,2026-03-23,short,2026-03-23 10:36:00-04:00,211.4612,209.12,204.316,2026-03-23 10:37:00-04:00,209.12,stop,66,mid_morning_45_120,,104.71534636141224
AMZN,2026-03-24,long,2026-03-24 10:00:00-04:00,207.87,204.316,212.8,2026-03-24 15:59:00-04:00,207.28,eod,30,sneaky_window_15_45,-0.1660101294316272,-34.38312406792723
AMZN,2026-03-25,short,2026-03-25 11:09:00-04:00,211.12,212.8,206.64,2026-03-25 13:43:00-04:00,212.8,stop,99,mid_morning_45_120,-1.0,-85.57559681697646
AMZN,2026-03-26,long,2026-03-26 10:00:00-04:00,210.75,206.64,213.07,2026-03-26 15:59:00-04:00,207.53,eod,30,sneaky_window_15_45,-0.783454987834547,-158.78766310794774
AMZN,2026-03-31,short,2026-03-31 10:42:00-04:00,205.54,206.64,199.9802,2026-03-31 12:38:00-04:00,206.64,stop,72,mid_morning_45_120,-1.0,-59.51756349129096
AMZN,2026-04-01,short,2026-04-01 10:35:00-04:00,210.33,212.885,204.14,2026-04-01 11:56:00-04:00,212.885,stop,65,mid_morning_45_120,-1.0,-127.47577616126935
AMZN,2026-04-02,long,2026-04-02 10:00:00-04:00,207.98,204.14,213.58,2026-04-02 15:59:00-04:00,209.78,eod,30,sneaky_window_15_45,0.46875000000000255,80.5467833445529
AMZN,2026-04-10,short,2026-04-10 10:02:00-04:00,236.94,238.86,223.27,2026-04-10 10:15:00-04:00,238.86,stop,32,sneaky_window_15_45,-1.0,-87.0331729551792
AMZN,2026-04-14,short,2026-04-14 10:00:00-04:00,245.6039,240.43,235.75,2026-04-14 10:01:00-04:00,240.43,stop,30,sneaky_window_15_45,,204.66033560542007
AMZN,2026-04-16,long,2026-04-16 10:15:00-04:00,245.93,241.78,250.44,2026-04-16 15:59:00-04:00,249.71,eod,45,mid_morning_45_120,0.9108433734939749,147.70227300451353
AMZN,2026-04-17,short,2026-04-17 11:14:00-04:00,254.015,250.44,244.2,2026-04-17 11:15:00-04:00,250.44,stop,104,mid_morning_45_120,,134.73972009526952
AMZN,2026-04-21,short,2026-04-21 11:00:00-04:00,251.8,256.18,245.365,2026-04-21 15:59:00-04:00,249.95,eod,90,mid_morning_45_120,0.4223744292237499,67.47100873709383
AMZN,2026-04-28,long,2026-04-28 10:04:00-04:00,260.15,257.685,264.15,2026-04-28 15:59:00-04:00,259.77,eod,34,sneaky_window_15_45,-0.1541582150101417,-20.60695752450492
AMZN,2026-05-08,long,2026-05-08 10:15:00-04:00,273.37,268.795,276.63,2026-05-08 15:59:00-04:00,272.64,eod,45,mid_morning_45_120,-0.159562841530059,-32.703734864835866
AMZN,2026-05-15,long,2026-05-15 10:08:00-04:00,263.45,263.2,270.7799,2026-05-15 10:11:00-04:00,263.2,stop,38,sneaky_window_15_45,-1.0,-15.489466691971911
AMZN,2026-05-18,short,2026-05-18 10:33:00-04:00,267.47,270.7799,260.8901,2026-05-18 15:59:00-04:00,264.92,eod,63,mid_morning_45_120,0.770416024653323,89.3377948928856
AMZN,2026-05-22,short,2026-05-22 10:00:00-04:00,268.07,270.7799,261.37,2026-05-22 15:59:00-04:00,266.31,eod,30,sneaky_window_15_45,0.6494704601645772,59.65449322938005
AMZN,2026-05-29,short,2026-05-29 10:00:00-04:00,272.91,276.63,267.44,2026-05-29 15:59:00-04:00,270.65,eod,30,sneaky_window_15_45,0.6075268817204478,76.81118317394186
AMZN,2026-06-01,long,2026-06-01 10:02:00-04:00,265.2399,267.44,274.75,2026-06-01 10:03:00-04:00,267.44,stop,32,sneaky_window_15_45,,76.94755050050993
AMZN,2026-06-02,long,2026-06-02 10:08:00-04:00,256.55,259.533,266.63,2026-06-02 10:09:00-04:00,259.533,stop,38,sneaky_window_15_45,,110.27363087117537
AMZN,2026-06-05,short,2026-06-05 10:00:00-04:00,252.81,257.09,251.75,2026-06-05 14:15:00-04:00,251.75,target,30,sneaky_window_15_45,0.24766355140187127,35.92872117400428
AMZN,2026-06-09,short,2026-06-09 10:16:00-04:00,247.57,256.38,243.36,2026-06-09 11:26:00-04:00,243.36,target,46,mid_morning_45_120,0.4778660612939817,164.05291432726017
AMZN,2026-06-11,long,2026-06-11 10:01:00-04:00,238.31,235.75,244.065,2026-06-11 10:58:00-04:00,235.75,stop,31,sneaky_window_15_45,-1.0,-113.4231043598675
AMZN,2026-06-16,short,2026-06-16 10:02:00-04:00,246.44,250.43,244.73,2026-06-16 15:59:00-04:00,246.1,eod,32,sneaky_window_15_45,0.0852130325814543,7.796461613374591
AMZN,2026-06-17,long,2026-06-17 10:20:00-04:00,242.415,244.73,249.51,2026-06-17 10:21:00-04:00,244.73,stop,50,mid_morning_45_120,,89.4973908380256
AMZN,2026-06-23,long,2026-06-23 10:25:00-04:00,236.74,223.27,242.0,2026-06-23 15:59:00-04:00,234.13,eod,55,mid_morning_45_120,-0.1937639198218273,-116.24752893469686
AMZN,2026-06-24,short,2026-06-24 10:03:00-04:00,236.88,242.0,232.0,2026-06-24 11:14:00-04:00,242.0,stop,33,sneaky_window_15_45,-1.0,-222.14319486659932
AMZN,2026-06-25,long,2026-06-25 10:02:00-04:00,228.48,232.0,242.4199,2026-06-25 10:03:00-04:00,232.0,stop,32,sneaky_window_15_45,,148.0616246498604
AMZN,2026-07-01,long,2026-07-01 10:01:00-04:00,238.3461,233.8,241.54,2026-07-01 10:36:00-04:00,241.54,target,31,sneaky_window_15_45,0.7025582367303816,128.00261216776715
AMZN,2026-07-06,long,2026-07-06 10:07:00-04:00,242.5599,234.9,246.72,2026-07-06 15:59:00-04:00,244.24,eod,37,sneaky_window_15_45,0.2193370670635402,63.26536496758162
