date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-05-27,BRK.B,long,2026-05-27 10:15:00-04:00,2026-05-27 14:15:00-04:00,485.67,479.49,479.49,487.78,20.588180585409695,-127.23495601783206,-0.001272468960405215,-0.12724689604052147,stop,2,3
2026-05-27,NVDA,long,2026-05-27 12:45:00-04:00,2026-05-27 15:45:00-04:00,211.98,212.58,206.5,218.18,47.10981304516532,28.26588782710026,0.000283045570336835,0.028304557033683498,eod,1,13
2026-05-28,MSFT,short,2026-05-28 10:30:00-04:00,2026-05-28 10:30:00-04:00,425.24,419.77,419.77,409.58,23.490651768640895,128.49386517446632,0.0012863324240428998,0.12863324240428997,stop,3,4
2026-05-28,NVDA,short,2026-05-28 10:45:00-04:00,2026-05-28 15:45:00-04:00,211.7,214.26,218.18,208.78,47.2461697903368,-120.95019466326232,-0.0012092583845063783,-0.12092583845063781,eod,1,5
2026-05-29,AAPL,short,2026-05-29 10:00:00-04:00,2026-05-29 10:00:00-04:00,312.8801,313.26,313.26,309.57,31.928905434215768,-12.129791174457411,-0.00012142031404361086,-0.012142031404361086,stop,1,2
2026-05-29,BRK.B,long,2026-05-29 10:00:00-04:00,2026-05-29 10:00:00-04:00,474.37,475.5,475.5,481.81,21.056782988027333,23.79416477647079,0.00023821067942745016,0.023821067942745015,stop,1,2
2026-05-29,MSFT,short,2026-05-29 10:15:00-04:00,2026-05-29 10:15:00-04:00,440.0201,432.7,432.7,412.67,22.70597539182454,166.2100104656954,0.001663583095408602,0.1663583095408602,stop,2,3
2026-05-29,NVDA,short,2026-05-29 10:15:00-04:00,2026-05-29 15:45:00-04:00,215.79,211.22,218.18,211.22,46.377063643147245,211.9431808491826,0.0021177997126836244,0.21177997126836245,target,2,3
2026-06-01,IWM,long,2026-06-01 11:15:00-04:00,2026-06-01 11:15:00-04:00,287.83,287.98,287.98,291.41,34.84313963672884,5.226470945510515,5.211409512560683e-05,0.0052114095125606824,stop,2,7
2026-06-02,IWM,short,2026-06-02 10:00:00-04:00,2026-06-02 10:45:00-04:00,289.79,291.41,291.41,286.27,34.60928095770804,-56.067035151487175,-0.0005590255012250265,-0.055902550122502656,stop,1,2
2026-06-02,BRK.B,short,2026-06-02 10:00:00-04:00,2026-06-02 15:45:00-04:00,468.35,471.63,477.29,467.96,21.402405946875337,-70.19989150575053,-0.0007003309490765396,-0.07003309490765396,eod,1,2
