date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-04-23,NVDA,short,2026-04-23 10:30:00-04:00,2026-04-23 10:45:00-04:00,201.7888,202.75,202.75,199.0,49.55676430009991,-47.633961845255584,-0.0004763396184525558,-0.04763396184525558,stop,2,4
2026-04-24,BRK.B,long,2026-04-24 10:15:00-04:00,2026-04-24 15:45:00-04:00,469.0801,469.31,464.62,473.0,21.308165926918395,4.898747346598251,4.9010819260929306e-05,0.0049010819260929305,eod,1,3
2026-04-27,IWM,short,2026-04-27 10:30:00-04:00,2026-04-27 15:45:00-04:00,276.77,277.11,279.79,274.23,36.11564287513146,-12.279318577545848,-0.00012284568414207893,-0.012284568414207895,eod,2,4
2026-04-28,BRK.B,short,2026-04-28 14:30:00-04:00,2026-04-28 14:30:00-04:00,476.43,476.04,476.04,469.35,20.977895066835377,8.181379076065511,8.18588250110166e-05,0.008185882501101659,stop,2,20
2026-04-29,AAPL,long,2026-04-29 10:15:00-04:00,2026-04-29 15:45:00-04:00,269.52,270.19,265.07,273.23,37.08562141807653,24.847366350111862,0.0002485900860789611,0.024859008607896107,eod,1,3
2026-04-30,SPY,short,2026-04-30 10:15:00-04:00,2026-04-30 10:45:00-04:00,711.63,712.88,712.88,708.37,14.049156754542382,-17.56144594317798,-0.0001756530781445414,-0.017565307814454142,stop,1,3
2026-04-30,QQQ,short,2026-04-30 10:15:00-04:00,2026-04-30 13:00:00-04:00,659.74,664.43,664.43,656.5899,15.151491915967924,-71.06049708588867,-0.0007108861066480646,-0.07108861066480646,stop,1,3
2026-04-30,BRK.B,long,2026-04-30 10:15:00-04:00,2026-04-30 15:45:00-04:00,475.83,473.97,469.35,477.97,20.992663823071453,-39.046354710912,-0.0003908959082025003,-0.03908959082025003,eod,1,3
2026-05-04,MSFT,short,2026-05-04 10:15:00-04:00,2026-05-04 15:45:00-04:00,416.75,413.7,426.82,410.435,23.95929116127414,73.0758380418864,0.000731853629274148,0.07318536292741479,eod,1,3
2026-05-04,BRK.B,long,2026-05-04 10:15:00-04:00,2026-05-04 10:15:00-04:00,476.855,479.1,470.89,479.1,20.95467631725616,47.04324833224017,0.00047079300835683893,0.047079300835683895,target,1,3
2026-05-05,SPY,short,2026-05-05 10:30:00-04:00,2026-05-05 15:00:00-04:00,723.298,724.87,724.87,714.99,13.821476763517127,-21.727361472248962,-0.00021733780544118785,-0.021733780544118786,stop,2,4
2026-05-06,MSFT,long,2026-05-06 10:15:00-04:00,2026-05-06 10:30:00-04:00,411.99,416.7799,398.01,416.7799,24.259991174424588,116.20293172637606,0.001162625306439474,0.11626253064394741,target,1,3
2026-05-07,MSFT,short,2026-05-07 10:30:00-04:00,2026-05-07 10:30:00-04:00,424.245,420.78,420.78,405.11,23.58659278747852,81.72754400861382,0.000816745041190829,0.08167450411908289,stop,1,4
2026-05-07,BRK.B,short,2026-05-07 10:30:00-04:00,2026-05-07 15:45:00-04:00,470.9766,475.1,479.87,465.64,21.263618641615494,-87.6784051068374,-0.0008754999717608059,-0.08754999717608059,eod,1,4
2026-05-08,MSFT,long,2026-05-08 10:30:00-04:00,2026-05-08 15:45:00-04:00,415.83,415.16,405.11,427.98,24.062474980193834,-16.121858236728883,-0.0001611235360603995,-0.01611235360603995,eod,2,4
2026-05-08,NVDA,short,2026-05-08 10:30:00-04:00,2026-05-08 10:30:00-04:00,215.3112,214.73,214.73,206.5,46.464312052463264,27.00505816489276,0.0002699348663701767,0.026993486637017672,stop,2,4
2026-05-11,MSFT,long,2026-05-11 10:15:00-04:00,2026-05-11 15:45:00-04:00,409.98,412.69,405.11,418.63,24.408476733027992,66.14697194650536,0.0006610078540416556,0.06610078540416556,eod,1,3
2026-05-11,IWM,short,2026-05-11 10:45:00-04:00,2026-05-11 15:45:00-04:00,286.44,285.38,287.58,282.61,34.958811577298796,37.056340271936804,0.00037006004747940313,0.03700600474794031,eod,3,5
2026-05-11,BRK.B,short,2026-05-11 12:00:00-04:00,2026-05-11 15:45:00-04:00,478.42,479.59,479.87,474.48,20.938312826028724,-24.49782600645275,-0.00024455499352032923,-0.024455499352032922,eod,2,10
2026-05-12,IWM,long,2026-05-12 15:45:00-04:00,2026-05-12 15:45:00-04:00,282.47,282.61,282.61,287.05,35.454589300201846,4.963642502027775,4.956278542853625e-05,0.0049562785428536255,stop,2,25
2026-05-13,MSFT,long,2026-05-13 10:15:00-04:00,2026-05-13 10:15:00-04:00,404.36,405.5,405.5,415.5,24.768409842413245,28.23598722035076,0.0002819269957463613,0.028192699574636125,stop,1,3
2026-05-14,MSFT,long,2026-05-14 10:15:00-04:00,2026-05-14 10:15:00-04:00,404.82,406.31,398.01,406.31,24.747240261351354,36.87338798941374,0.00036806481893187325,0.03680648189318732,target,1,3
2026-05-14,IWM,short,2026-05-14 10:45:00-04:00,2026-05-14 10:45:00-04:00,283.21,284.06,284.06,279.93,35.38669235337452,-30.078688500369147,-0.0003001306451043476,-0.030013064510434763,stop,3,5
2026-05-15,IWM,long,2026-05-15 10:15:00-04:00,2026-05-15 10:15:00-04:00,279.24,279.93,279.93,285.655,35.879019025029216,24.75652312727008,0.0002470992694456374,0.024709926944563733,stop,1,3
2026-05-18,BRK.B,long,2026-05-18 10:15:00-04:00,2026-05-18 10:15:00-04:00,481.54,481.5001,481.5001,488.3,20.81100827524585,-0.8303592301832577,-8.2859160194471e-06,-0.0008285916019447102,stop,1,3
2026-05-19,MSFT,short,2026-05-19 10:30:00-04:00,2026-05-19 15:45:00-04:00,425.03,417.6,428.17,415.61,23.577747191819093,175.18266163521469,0.0017481118979836602,0.17481118979836602,eod,2,4
2026-05-19,IWM,long,2026-05-19 12:00:00-04:00,2026-05-19 12:00:00-04:00,272.33,272.44,272.44,279.08,36.86251296259094,4.054876425885507,4.039217126281117e-05,0.004039217126281117,stop,1,10
2026-05-20,QQQ,short,2026-05-20 10:15:00-04:00,2026-05-20 11:15:00-04:00,705.72,712.07,712.07,695.25,14.2254345104928,-90.33150914162961,-0.0008997902850989095,-0.08997902850989094,stop,1,3
2026-05-20,AAPL,short,2026-05-20 10:15:00-04:00,2026-05-20 12:45:00-04:00,299.5336,300.66,300.66,296.35,33.485860991323904,-37.7184738206288,-0.0003760513010894426,-0.037605130108944264,stop,1,3
2026-05-20,MSFT,long,2026-05-20 10:30:00-04:00,2026-05-20 10:30:00-04:00,413.88,415.61,415.61,432.7,24.225303576999984,41.90977518821041,0.0004179955542669417,0.04179955542669417,stop,1,4
2026-05-21,MSFT,short,2026-05-21 10:15:00-04:00,2026-05-21 15:45:00-04:00,417.81,419.1,432.7,411.3001,24.007466604359813,-30.96963191962465,-0.00030875278236519485,-0.03087527823651948,eod,1,3
2026-05-21,BRK.B,long,2026-05-21 10:15:00-04:00,2026-05-21 15:45:00-04:00,478.75,479.98,475.9,482.72,20.945091715458197,25.762462810013965,0.00025691906005222316,0.025691906005222316,eod,1,3
2026-05-21,NVDA,short,2026-05-21 10:30:00-04:00,2026-05-21 10:30:00-04:00,218.93,220.495,230.0,220.495,45.813908121575906,-71.69876621026619,-0.0007148403599323975,-0.07148403599323974,target,1,4
2026-05-22,QQQ,short,2026-05-22 10:15:00-04:00,2026-05-22 13:30:00-04:00,717.72,722.03,722.03,706.77,13.964873527887738,-60.18860490519539,-0.0006005127347712124,-0.06005127347712124,stop,1,3
2026-05-22,SPY,short,2026-05-22 10:30:00-04:00,2026-05-22 15:45:00-04:00,745.7,745.59,749.53,737.03,13.432815030099325,1.4776096533111092,1.4751240445221088e-05,0.0014751240445221086,eod,2,4
2026-05-22,IWM,short,2026-05-22 10:30:00-04:00,2026-05-22 13:15:00-04:00,284.44,285.655,285.655,277.15,35.21655860255379,-42.788118702101976,-0.00042715511179861314,-0.04271551117986132,stop,2,4
2026-05-22,BRK.B,short,2026-05-22 10:30:00-04:00,2026-05-22 10:30:00-04:00,483.13,482.72,482.72,475.5,20.724689249353567,8.497122592234303,8.486328731396688e-05,0.008486328731396688,stop,2,4
2026-05-26,MSFT,long,2026-05-26 10:15:00-04:00,2026-05-26 10:45:00-04:00,417.985,415.71,415.71,424.4,23.95676598274917,-54.501642610755184,-0.0005442779047095073,-0.054427790470950733,stop,1,3
2026-05-26,BRK.B,short,2026-05-26 10:15:00-04:00,2026-05-26 15:45:00-04:00,483.33,483.6,488.13,479.49,20.706595214529074,-5.59078070792365,-5.5862454223830235e-05,-0.005586245422383024,eod,1,3
2026-05-26,NVDA,long,2026-05-26 10:30:00-04:00,2026-05-26 11:00:00-04:00,217.61,213.89,213.89,221.01,45.98850965933342,-171.07725593272156,-0.00170948026285558,-0.170948026285558,stop,2,4
2026-05-26,IWM,short,2026-05-26 10:45:00-04:00,2026-05-26 10:45:00-04:00,290.18,287.05,287.05,283.67,34.42846461291017,107.76109423840867,0.001078640843614307,0.10786408436143069,stop,3,5
2026-05-27,MSFT,long,2026-05-27 10:30:00-04:00,2026-05-27 13:15:00-04:00,415.13,411.3001,411.3001,419.77,24.091797679758425,-92.26917593370702,-0.0009225784693951317,-0.09225784693951317,stop,2,4
2026-05-27,BRK.B,long,2026-05-27 10:30:00-04:00,2026-05-27 14:15:00-04:00,485.915,479.49,479.49,487.78,20.56326940556423,-132.11900593075043,-0.0013222477182223255,-0.13222477182223255,stop,2,4
2026-05-27,NVDA,long,2026-05-27 13:00:00-04:00,2026-05-27 15:45:00-04:00,211.63,212.58,206.5,218.18,47.15205383268756,44.79445114105398,0.0004488966592638176,0.04488966592638175,eod,1,14
2026-05-28,MSFT,short,2026-05-28 10:45:00-04:00,2026-05-28 10:45:00-04:00,425.56,419.77,419.77,409.58,23.459132901884043,135.8283795019091,0.001360560203026605,0.1360560203026605,stop,3,5
2026-05-28,NVDA,short,2026-05-28 11:00:00-04:00,2026-05-28 15:45:00-04:00,212.285,214.26,218.18,208.78,47.0916524279905,-93.00601354528098,-0.000930353063099133,-0.0930353063099133,eod,1,6
2026-05-29,AAPL,short,2026-05-29 10:15:00-04:00,2026-05-29 10:15:00-04:00,313.31,313.26,313.26,309.57,31.877536096267075,1.5938768048137162,1.595863521751983e-05,0.0015958635217519829,stop,1,3
