date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-05-27,NVDA,long,2026-05-27 12:45:00-04:00,2026-05-27 15:45:00-04:00,211.98,212.58,206.5,218.18,47.212998821564916,28.327799292940025,0.00028304557033683505,0.028304557033683505,eod,1,13
2026-05-28,NVDA,short,2026-05-28 10:45:00-04:00,2026-05-28 15:45:00-04:00,211.7,214.26,218.18,208.78,47.288825083252824,-121.05939221312734,-0.001209258384506378,-0.12092583845063781,eod,1,5
2026-05-29,AAPL,short,2026-05-29 10:00:00-04:00,2026-05-29 10:00:00-04:00,312.8801,313.26,313.26,309.57,31.957731830510507,-12.140742322409782,-0.00012142031404361087,-0.012142031404361086,stop,1,2
2026-05-29,BRK.B,long,2026-05-29 10:00:00-04:00,2026-05-29 10:00:00-04:00,474.37,475.5,475.5,481.81,21.075793698317916,23.81564687909915,0.0002382106794274502,0.023821067942745022,stop,1,2
2026-06-02,IWM,short,2026-06-02 10:00:00-04:00,2026-06-02 10:45:00-04:00,289.79,291.41,291.41,286.27,34.50811215486724,-55.903141690885086,-0.0005590255012250265,-0.055902550122502656,stop,1,2
2026-06-02,BRK.B,short,2026-06-02 10:00:00-04:00,2026-06-02 15:45:00-04:00,468.35,471.63,477.29,467.96,21.33984308143459,-69.99468530710487,-0.0007003309490765395,-0.07003309490765394,eod,1,2
2026-06-04,IWM,long,2026-06-04 10:00:00-04:00,2026-06-04 10:15:00-04:00,289.15,290.01,286.27,290.01,34.54095119716127,29.705218029559163,0.00029742348262148146,0.02974234826214815,target,1,2
2026-06-04,SPY,long,2026-06-04 10:15:00-04:00,2026-06-04 15:45:00-04:00,753.7,757.06,749.23,758.8,13.255256150274827,44.53766066492209,0.000445800716465424,0.044580071646542395,eod,1,3
2026-06-04,BRK.B,short,2026-06-04 10:45:00-04:00,2026-06-04 15:45:00-04:00,477.0,478.69,481.81,470.41,20.953753305091467,-35.41184308560453,-0.000354297693920335,-0.035429769392033496,eod,1,5
2026-06-05,AAPL,short,2026-06-05 10:00:00-04:00,2026-06-05 13:00:00-04:00,312.97,309.65,316.94,309.65,31.92446286295833,105.98921670502325,0.0010608045499568809,0.10608045499568809,target,1,2
2026-06-08,AAPL,short,2026-06-08 10:15:00-04:00,2026-06-08 13:30:00-04:00,310.58,316.94,316.94,307.15,32.2042567579708,-204.81907298069476,-0.002047781569965875,-0.20477815699658752,stop,1,3
2026-06-09,SPY,short,2026-06-09 10:00:00-04:00,2026-06-09 10:45:00-04:00,744.23,738.19,752.82,738.19,13.411870196837672,81.00769598889904,0.0008115770662295208,0.08115770662295209,target,1,2
2026-06-09,QQQ,short,2026-06-09 10:00:00-04:00,2026-06-09 10:30:00-04:00,721.29,713.07,731.69,713.07,13.849653989645484,113.84415579488468,0.001139624838830417,0.1139624838830417,target,1,2
2026-06-09,NVDA,short,2026-06-09 10:00:00-04:00,2026-06-09 10:15:00-04:00,209.03,206.0,214.87,206.0,47.84481338454231,144.96978455516327,0.0014495526957852948,0.14495526957852947,target,1,2
2026-06-10,MSFT,long,2026-06-10 10:00:00-04:00,2026-06-10 15:45:00-04:00,404.98,398.01,398.01,411.98,24.730846758423613,-172.37400190621327,-0.0017210726455627507,-0.17210726455627506,stop,1,2
