date,ticker,side,entry_time,exit_time,entry_price,exit_price,stop,target,shares,pnl,pnl_pct,r_multiple,exit_reason,confirm_idx,entry_idx
2026-04-23,NVDA,short,2026-04-23 10:15:00-04:00,2026-04-23 10:15:00-04:00,202.01,202.75,202.75,197.8397,49.50249987624375,-36.631849908420826,-0.00036631849908420823,-0.036631849908420826,stop,2,3
2026-04-24,BRK.B,long,2026-04-24 10:00:00-04:00,2026-04-24 15:45:00-04:00,469.67,469.31,464.62,474.19,21.283745640575635,-7.662148430607519,-7.664956245875053e-05,-0.0076649562458750535,eod,1,2
2026-04-27,IWM,short,2026-04-27 10:15:00-04:00,2026-04-27 15:45:00-04:00,277.0,277.11,279.79,271.95,36.085092419372195,-3.969360166131434,-3.9711191335745004e-05,-0.0039711191335745,eod,2,3
2026-04-28,BRK.B,short,2026-04-28 14:15:00-04:00,2026-04-28 14:15:00-04:00,476.0,476.04,476.04,466.58,20.998264000314048,-0.8399305600129916,-8.403361344542115e-06,-0.0008403361344542116,stop,2,19
2026-04-29,AAPL,long,2026-04-29 10:00:00-04:00,2026-04-29 15:45:00-04:00,269.56,270.19,265.07,275.77,37.07927612069106,23.359943956035202,0.00023371420092001613,0.02337142009200161,eod,1,2
2026-04-30,SPY,short,2026-04-30 10:00:00-04:00,2026-04-30 10:45:00-04:00,710.78,712.88,712.88,702.2803,14.065429057498926,-29.537401020748064,-0.00029545006893835264,-0.029545006893835258,stop,1,2
2026-04-30,QQQ,short,2026-04-30 10:00:00-04:00,2026-04-30 13:00:00-04:00,658.6,664.43,664.43,653.81,15.175329373499869,-88.47217024750313,-0.0008852110537503686,-0.08852110537503687,stop,1,2
2026-04-30,BRK.B,long,2026-04-30 10:00:00-04:00,2026-04-30 15:45:00-04:00,476.135,473.97,469.35,479.77,20.97225515528634,-45.40493241119417,-0.0004547029728963348,-0.045470297289633484,eod,1,2
2026-05-04,MSFT,short,2026-05-04 10:00:00-04:00,2026-05-04 15:45:00-04:00,415.54,413.7,426.82,398.01,24.019550982146463,44.19597380715025,0.00044279732396400627,0.04427973239640062,eod,1,2
2026-05-04,BRK.B,long,2026-05-04 10:00:00-04:00,2026-05-04 10:15:00-04:00,474.63,479.77,470.89,479.77,21.038501174603073,108.13789603745951,0.0010829488232939315,0.10829488232939315,target,1,2
2026-05-05,SPY,short,2026-05-05 10:15:00-04:00,2026-05-05 15:00:00-04:00,722.14,724.87,724.87,710.445,13.842631071683611,-37.79038282569651,-0.00037804303874595214,-0.03780430387459521,stop,2,3
2026-05-06,MSFT,long,2026-05-06 10:00:00-04:00,2026-05-06 15:45:00-04:00,410.68,413.76,398.01,420.78,24.331690279105466,74.94160605964444,0.0007499756501412253,0.07499756501412254,eod,1,2
2026-05-07,MSFT,short,2026-05-07 10:15:00-04:00,2026-05-07 10:15:00-04:00,422.68,420.78,420.78,398.01,23.658637088173077,44.951410467529655,0.0004495126336708702,0.04495126336708702,stop,1,3
2026-05-07,BRK.B,short,2026-05-07 10:15:00-04:00,2026-05-07 15:45:00-04:00,471.92,475.1,479.87,464.34,21.199626770375804,-67.4148131297952,-0.0006738430242413983,-0.06738430242413983,eod,1,3
2026-05-08,MSFT,long,2026-05-08 10:15:00-04:00,2026-05-08 15:45:00-04:00,417.52,415.16,405.11,429.92,23.945646637676685,-56.51172606491594,-0.0005652423835983801,-0.05652423835983801,eod,2,3
2026-05-08,NVDA,short,2026-05-08 10:15:00-04:00,2026-05-08 10:15:00-04:00,215.68,214.73,214.73,198.61,46.328520083254254,44.01209407909233,0.00044046735905045294,0.04404673590504529,stop,2,3
2026-05-11,MSFT,long,2026-05-11 10:00:00-04:00,2026-05-11 15:45:00-04:00,410.46,412.69,405.11,427.98,24.354471619559003,54.31047171161702,0.0005432928909028939,0.05432928909028939,eod,1,2
2026-05-11,IWM,short,2026-05-11 10:30:00-04:00,2026-05-11 15:45:00-04:00,286.43,285.38,287.58,281.15,34.919413008886465,36.665383659331184,0.0003665817128094164,0.036658171280941634,eod,3,4
2026-05-11,BRK.B,short,2026-05-11 11:45:00-04:00,2026-05-11 15:45:00-04:00,478.3,479.59,479.87,468.97,20.91915953690421,-26.98571580260567,-0.0002697052059376884,-0.026970520593768844,eod,2,9
2026-05-12,IWM,long,2026-05-12 15:30:00-04:00,2026-05-12 15:30:00-04:00,282.22,282.61,282.61,287.58,35.443751098154,13.823062928279578,0.00013819006448869192,0.013819006448869192,stop,2,24
2026-05-13,MSFT,long,2026-05-13 10:00:00-04:00,2026-05-13 10:00:00-04:00,402.95,405.5,405.5,418.63,24.827690138264927,63.310609852575844,0.0006328328576746524,0.06328328576746522,stop,1,2
2026-05-14,MSFT,long,2026-05-14 10:00:00-04:00,2026-05-14 15:45:00-04:00,404.3199,409.54,398.01,415.5,24.759228527211025,129.24564883489433,0.0012910816410471022,0.1291081641047102,eod,1,2
2026-05-14,IWM,short,2026-05-14 10:30:00-04:00,2026-05-14 10:45:00-04:00,282.67,284.06,284.06,278.28,35.46033667202957,-49.28986797412062,-0.0004917394842041909,-0.04917394842041909,stop,3,4
2026-05-15,IWM,long,2026-05-15 10:00:00-04:00,2026-05-15 10:00:00-04:00,279.17,279.93,279.93,287.05,35.88725285770386,27.274312171854604,0.0002722355553963502,0.027223555539635017,stop,1,2
2026-05-18,BRK.B,long,2026-05-18 10:00:00-04:00,2026-05-18 10:00:00-04:00,484.41,481.5001,481.5001,489.4188,20.687788880292256,-60.19939686276347,-0.0006007101422348941,-0.0600710142234894,stop,1,2
2026-05-19,MSFT,short,2026-05-19 10:15:00-04:00,2026-05-19 15:45:00-04:00,425.33,417.6,428.17,412.91,23.547250068925532,182.02024303279345,0.0018174123621658388,0.18174123621658386,eod,2,3
2026-05-19,IWM,long,2026-05-19 11:45:00-04:00,2026-05-19 11:45:00-04:00,272.81,272.44,272.44,280.33,36.77854146152771,-13.60806034076542,-0.00013562552692350153,-0.013562552692350153,stop,1,9
2026-05-20,QQQ,short,2026-05-20 10:00:00-04:00,2026-05-20 11:15:00-04:00,704.66,712.07,712.07,691.77,14.236927156480146,-105.49563022951905,-0.0010515709703970827,-0.10515709703970827,stop,1,2
2026-05-20,AAPL,short,2026-05-20 10:00:00-04:00,2026-05-20 12:45:00-04:00,299.92,300.66,300.66,294.91,33.41438892725509,-24.72664780616907,-0.000246732461989867,-0.024673246198986698,stop,1,2
2026-05-20,MSFT,long,2026-05-20 10:15:00-04:00,2026-05-20 10:15:00-04:00,414.81,415.61,415.61,433.7,24.153638683449607,19.32291094675996,0.00019285938140353693,0.019285938140353693,stop,1,3
2026-05-21,MSFT,short,2026-05-21 10:00:00-04:00,2026-05-21 15:45:00-04:00,418.0,419.1,432.7,400.88,23.973930988938772,-26.371324087833194,-0.0002631578947368476,-0.026315789473684754,eod,1,2
2026-05-21,BRK.B,long,2026-05-21 10:00:00-04:00,2026-05-21 15:45:00-04:00,478.08,479.98,475.9,488.13,20.955626717218088,39.81569076271508,0.00039742302543508074,0.03974230254350807,eod,1,2
2026-05-21,NVDA,short,2026-05-21 10:15:00-04:00,2026-05-21 15:45:00-04:00,221.31,219.5,230.0,217.91,45.2869169492743,81.96931967818658,0.0008178573042338811,0.0817857304233881,eod,1,3
2026-05-22,QQQ,short,2026-05-22 10:00:00-04:00,2026-05-22 13:30:00-04:00,718.2017,722.03,722.03,703.79,13.966333582908138,-53.467314855447405,-0.0005330396739523192,-0.05330396739523192,stop,1,2
2026-05-22,SPY,short,2026-05-22 10:15:00-04:00,2026-05-22 15:45:00-04:00,745.29,745.59,749.53,733.89,13.451539388058569,-4.035461816418488,-4.0252787505543916e-05,-0.004025278750554391,eod,2,3
2026-05-22,IWM,short,2026-05-22 10:15:00-04:00,2026-05-22 13:15:00-04:00,284.12,285.655,285.655,273.41,35.284014656991864,-54.16096249848139,-0.0005402646768970746,-0.05402646768970745,stop,2,3
2026-05-22,BRK.B,short,2026-05-22 10:15:00-04:00,2026-05-22 10:15:00-04:00,482.2381,482.72,482.72,474.48,20.77703555172161,-10.012453432375741,-9.992988940526534e-05,-0.009992988940526533,stop,2,3
2026-05-26,MSFT,long,2026-05-26 10:00:00-04:00,2026-05-26 10:45:00-04:00,417.77,415.71,415.71,426.34,23.980843293562113,-49.400537184738006,-0.0004930942863297993,-0.04930942863297993,stop,1,2
2026-05-26,BRK.B,short,2026-05-26 10:00:00-04:00,2026-05-26 15:45:00-04:00,484.0,483.6,488.13,475.5,20.6891257211425,8.275650288456529,8.264462809916886e-05,0.008264462809916885,eod,1,2
2026-05-26,NVDA,long,2026-05-26 10:15:00-04:00,2026-05-26 11:00:00-04:00,216.28,213.89,213.89,227.3999,46.30277609608755,-110.66363486964993,-0.001105049010541897,-0.11050490105418971,stop,2,3
2026-05-26,IWM,short,2026-05-26 10:30:00-04:00,2026-05-26 10:30:00-04:00,289.39,287.05,287.05,277.15,34.566840770499496,80.88640740296796,0.000808597394519498,0.0808597394519498,stop,3,4
2026-05-27,MSFT,long,2026-05-27 10:15:00-04:00,2026-05-27 13:15:00-04:00,413.69,411.3001,411.3001,424.4,24.20021439076397,-57.836092372487094,-0.0005777031110251666,-0.05777031110251666,stop,2,3
2026-05-27,BRK.B,long,2026-05-27 10:15:00-04:00,2026-05-27 14:15:00-04:00,485.67,479.49,479.49,488.13,20.60164943702081,-127.31819352078875,-0.0012724689604052147,-0.12724689604052147,stop,2,3
2026-05-27,NVDA,long,2026-05-27 12:45:00-04:00,2026-05-27 15:45:00-04:00,211.98,212.58,206.5,221.01,47.14063243101152,28.284379458607983,0.000283045570336835,0.0283045570336835,eod,1,13
2026-05-28,MSFT,short,2026-05-28 10:30:00-04:00,2026-05-28 10:30:00-04:00,425.24,419.77,419.77,400.88,23.506019425904622,128.57792625969893,0.0012863324240429,0.12863324240429,stop,3,4
2026-05-28,NVDA,short,2026-05-28 10:45:00-04:00,2026-05-28 15:45:00-04:00,211.7,214.26,218.18,206.5,47.27707838118872,-121.02932065584324,-0.0012092583845063783,-0.12092583845063781,eod,1,5
2026-05-29,AAPL,short,2026-05-29 10:00:00-04:00,2026-05-29 10:00:00-04:00,312.8801,313.26,313.26,308.3,31.9497934232061,-12.137726521474837,-0.00012142031404361086,-0.012142031404361086,stop,1,2
2026-05-29,BRK.B,long,2026-05-29 10:00:00-04:00,2026-05-29 10:00:00-04:00,474.37,475.5,475.5,486.25,21.07055840078403,23.809730992885857,0.00023821067942745018,0.02382106794274502,stop,1,2
2026-05-29,MSFT,short,2026-05-29 10:15:00-04:00,2026-05-29 10:15:00-04:00,440.0201,432.7,432.7,409.58,22.720829711368204,166.31874557018696,0.0016635830954086018,0.16635830954086017,stop,2,3
2026-05-29,NVDA,short,2026-05-29 10:15:00-04:00,2026-05-29 15:45:00-04:00,215.79,211.15,218.18,208.78,46.4074036620614,215.33035299196425,0.002150238657954487,0.2150238657954487,eod,2,3
2026-06-01,IWM,long,2026-06-01 11:15:00-04:00,2026-06-01 11:15:00-04:00,287.83,287.98,287.98,292.74,34.86706275070502,5.230059412606941,5.211409512560682e-05,0.0052114095125606824,stop,2,7
2026-06-02,IWM,short,2026-06-02 10:00:00-04:00,2026-06-02 10:45:00-04:00,289.79,291.41,291.41,283.67,34.63304350556156,-56.105530479009886,-0.0005590255012250265,-0.055902550122502656,stop,1,2
2026-06-02,BRK.B,short,2026-06-02 10:00:00-04:00,2026-06-02 15:45:00-04:00,468.35,471.63,477.29,465.64,21.41710072473318,-70.24809037712426,-0.0007003309490765397,-0.07003309490765396,eod,1,2
2026-06-02,NVDA,short,2026-06-02 10:15:00-04:00,2026-06-02 10:15:00-04:00,229.07,227.3999,227.3999,211.13,43.7581277137603,73.08044909475068,0.0007290784476360897,0.07290784476360898,stop,2,3
2026-06-03,IWM,long,2026-06-03 10:15:00-04:00,2026-06-03 15:45:00-04:00,289.15,287.65,286.27,292.74,34.69127567110686,-52.036913506660284,-0.0005187618882932734,-0.05187618882932734,eod,2,3
2026-06-03,MSFT,long,2026-06-03 10:15:00-04:00,2026-06-03 10:15:00-04:00,432.536,432.36,432.36,466.32,23.179061786648703,-4.079514874449887,-4.0690254684000355e-05,-0.004069025468400035,stop,2,3
2026-06-04,IWM,long,2026-06-04 10:00:00-04:00,2026-06-04 11:15:00-04:00,289.15,291.865,286.27,291.865,34.67186829487269,94.13412242058045,0.000938959017810836,0.09389590178108359,target,1,2
2026-06-04,SPY,long,2026-06-04 10:15:00-04:00,2026-06-04 15:45:00-04:00,753.7,757.06,749.23,760.4,13.31402962678054,44.73513954598128,0.0004458007164654239,0.04458007164654239,eod,1,3
2026-06-04,NVDA,long,2026-06-04 10:15:00-04:00,2026-06-04 15:45:00-04:00,212.81,218.715,211.13,232.28,47.1747457528269,278.56687367044293,0.0027747756214463615,0.27747756214463615,eod,2,3
2026-06-04,BRK.B,short,2026-06-04 10:45:00-04:00,2026-06-04 15:45:00-04:00,477.0,478.69,481.81,468.2082,21.105061490620834,-35.667553919149164,-0.00035429769392033504,-0.0354297693920335,eod,1,5
2026-06-05,AAPL,short,2026-06-05 10:00:00-04:00,2026-06-05 15:00:00-04:00,312.97,308.85,316.94,308.85,32.154991135361925,132.47856347769127,0.0013164201041633396,0.13164201041633397,target,1,2
