fight_id,event_date,fighter_1,fighter_2,winner,weight_class,method,round,time,sig_strikes_landed,sig_strikes_attempted,takedowns_landed,takedowns_attempted,sig_strikes_landed_f1,sig_strikes_attempted_f1,takedowns_landed_f1,takedowns_attempted_f1,sig_strikes_landed_f2,sig_strikes_attempted_f2,takedowns_landed_f2,takedowns_attempted_f2,finish,is_title_fight,is_main_event,f1_odds,f2_odds,fighter,opponent,won,side,opp_takedowns_landed,opp_takedowns_attempted,is_ko,is_sub,is_dec,ko_win,sub_win,fight_minutes,sig_strikes_per_min,td_defense_fight,f1_win_rate,f1_last5_win_rate,f1_momentum,f1_ko_rate,f1_sub_avg,f1_finish_rate,_sig_acc_fight,f1_sig_strike_acc,_td_acc_fight,f1_td_acc,f1_td_defense,f1_sig_strikes_per_min,f1_control_time_per_min,f1_days_since_last_fight,f1_fight_count,f1_striker_score,f1_grappler_score,f2_win_rate,f2_last5_win_rate,f2_momentum,f2_ko_rate,f2_sub_avg,f2_finish_rate,f2_sig_strike_acc,f2_td_acc,f2_td_defense,f2_sig_strikes_per_min,f2_control_time_per_min,f2_days_since_last_fight,f2_fight_count,f2_striker_score,f2_grappler_score,f1_elo,f2_elo,f1_win,age_diff,height_diff,reach_diff,stance_matchup,southpaw_advantage,striker_score_diff,grappler_score_diff,striker_vs_grappler,style_clash,win_rate_diff,striking_acc_diff,takedown_acc_diff,sub_avg_diff,ko_rate_diff,last5_winrate_diff,momentum_diff,sig_strikes_per_min_diff,td_defense_diff,control_time_diff,elo_diff,days_since_last_fight_diff,experience_diff,sig_strike_acc_diff,td_acc_diff,finish_rate_diff,scheduled_rounds,implied_prob_f1,implied_prob_f2,sentiment_f1,sentiment_f2,sentiment_diff,event,event_key,prob_f1_win,prob_f2_win,predicted_winner,correct,wf_train_rows,event_name,edge_f1,edge_f2,best_edge
401737957,2025-01-11,Santiago Ponzinibbio,Carlston Harris,Santiago Ponzinibbio,Welterweight,,3,,,,,,,,,,,,,,0,0,0,-154.0,130.0,Santiago Ponzinibbio,Carlston Harris,1,1,,,0,0,0,0,0,12.5,,,0.0,0.0,0.0,0.0,0.0,0.4,,0.4,,0.35,0.65,3.024958123953099,0.0,182.0,43,0.2268718592964824,0.0,0.6,0.6,0.4,0.0,0.4,0.6,0.4,0.35,0.65,4.87793427230047,0.0,238.0,17,0.3658450704225353,0.08,1587.5878177921124,1604.3066149255749,1,0.0,0.0,0.0,0.0,0.0,-0.1389732111260528,-0.08,0.0,0.0,-0.6,0.0,0.0,-0.4,0.0,-0.6,-0.4,-1.8529761483473708,0.0,0.0,-16.71879713346243,-56.0,26.0,,,-0.1999999999999999,3,0.5823742190069057,0.41762578099309444,0.0,0.0,0.0,UFC Fight Night: Dern vs Ribas 2,UFC Fight Night: Dern vs Ribas 2|2025-01-11,0.9558953624112265,0.044104637588773477,Santiago Ponzinibbio,1,13121,UFC Fight Night: Dern vs Ribas 2,0.37352114340432085,-0.37352114340432097,0.37352114340432085
401744281,2025-01-11,Joe Solecki,Nurullo Aliev,Nurullo Aliev,Lightweight,,3,,,,,,,,,,,,,,0,0,1,530.0,-720.0,Joe Solecki,Nurullo Aliev,0,1,,,0,0,0,0,0,12.5,,,0.2,0.2,0.08,0.0,0.0,0.2,,0.4,,0.35,0.65,0.697029702970297,0.0,224.0,23,0.0522772277227722,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.35,0.65,1.2666666666666666,0.0,686.0,4,0.095,0.0,1602.9256084431606,1557.7246786287592,0,0.0,0.0,0.0,0.0,0.0,-0.0427227722772277,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.8,-0.92,-0.5696369636963696,0.0,0.0,45.20092981440144,-462.0,19.0,,,0.2,3,0.1530993278566094,0.8469006721433906,0.0,0.0,0.0,UFC Fight Night: Dern vs Ribas 2,UFC Fight Night: Dern vs Ribas 2|2025-01-11,0.95419638842275,0.04580361157724999,Joe Solecki,0,13121,UFC Fight Night: Dern vs Ribas 2,0.8010970605661406,-0.8010970605661406,0.8010970605661406
401738370,2025-01-11,Chris Curtis,Roman Kopylov,Roman Kopylov,Middleweight,,3,,,,,,,,,,,,,,0,0,0,198.0,-240.0,Chris Curtis,Roman Kopylov,0,1,,,0,0,0,0,0,12.5,,,0.4,0.4,0.32,0.0,0.0,0.0,,0.4,,0.35,0.65,7.1466666666666665,0.0,280.0,25,0.45,0.0,0.6,0.6,0.6799999999999999,0.2,0.0,0.4,0.4,0.35,0.65,3.9808434022955113,0.0,224.0,22,0.3385632551721633,0.0,1615.273071884809,1603.931786447739,0,0.0,0.0,0.0,0.0,0.0,0.1114367448278366,0.0,0.0,0.0,-0.1999999999999999,0.0,0.0,0.0,-0.2,-0.1999999999999999,-0.3599999999999999,3.1658232643711552,0.0,0.0,11.341285437070384,56.0,3.0,,,-0.4,3,0.3222137983320698,0.6777862016679302,0.0,0.0,0.0,UFC Fight Night: Dern vs Ribas 2,UFC Fight Night: Dern vs Ribas 2|2025-01-11,0.9898382988043826,0.010161701195617434,Chris Curtis,0,13121,UFC Fight Night: Dern vs Ribas 2,0.6676245004723127,-0.6676245004723128,0.6676245004723127
401734541,2025-01-11,Mackenzie Dern,Amanda Ribas,Mackenzie Dern,W Strawweight,,3,,,,,,,,,,,,,,0,0,0,162.0,-194.0,Mackenzie Dern,Amanda Ribas,1,1,,,0,0,0,0,0,12.5,,,0.4,0.4,0.6,0.0,0.0,0.0,,0.4,,0.35,0.65,3.1000000000000005,0.0,161.0,39,0.2325,0.0,0.4,0.4,0.32,0.2,0.0,0.4,0.4,0.35,0.65,4.793253301320529,0.0,294.0,31,0.3994939975990397,0.0,1618.396316100064,1605.1720192576915,1,0.0,0.0,0.0,0.0,0.0,-0.1669939975990396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.2799999999999999,-1.6932533013205289,0.0,0.0,13.224296842372496,-133.0,8.0,,,-0.4,3,0.36645560153562345,0.6335443984643766,0.0,0.0,0.0,UFC Fight Night: Dern vs Ribas 2,UFC Fight Night: Dern vs Ribas 2|2025-01-11,0.9898382988043826,0.010161701195617434,Mackenzie Dern,1,13121,UFC Fight Night: Dern vs Ribas 2,0.6233826972687591,-0.6233826972687592,0.6233826972687591
401738372,2025-01-11,Thiago Moisés,Trey Ogden,Thiago Moisés,Lightweight,,3,,,,,,,,,,,,,,0,0,0,,,Thiago Moisés,Trey Ogden,1,1,,,0,0,0,0,0,12.5,,,0.6,0.6,0.45,0.0,0.0,0.0,,0.4,,0.35,0.65,4.061267217630854,0.0,217.0,14,0.0,0.0,0.8,0.8,0.92,0.0,0.0,0.0,0.4,0.35,0.65,2.777609214777357,0.0,175.0,14,0.2083206911083017,0.0,1545.3420027947068,1537.7811257021535,1,0.0,0.0,0.0,0.0,0.0,-0.2083206911083017,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,-0.47,0.152558638651761,0.0,0.0,7.560877092553255,42.0,0.0,,,0.0,3,,,0.0,0.0,0.0,UFC Fight Night: Dern vs Ribas 2,UFC Fight Night: Dern vs Ribas 2|2025-01-11,0.982858439929108,0.01714156007089196,Thiago Moisés,1,13121,UFC Fight Night: Dern vs Ribas 2,,,
401738374,2025-01-11,Punahele Soriano,Uroš Medić,Punahele Soriano,Welterweight,,1,,,,,,,,,,,,,,0,0,0,,,Punahele Soriano,Uroš Medić,1,1,,,0,0,0,0,0,7.5,,,0.4,0.4,0.6,0.0,0.0,0.4,,0.4,,0.35,0.65,5.8903989797777365,0.0,217.0,23,0.4417799234833303,0.0,0.6,0.6,0.67,0.0,0.0,0.0,0.4,0.35,0.65,3.865056022408963,0.0,259.0,7,0.0,0.0,1491.6931939120975,1547.1986413815596,1,0.0,0.0,0.0,0.0,0.0,0.4417799234833303,0.0,0.0,0.0,-0.1999999999999999,0.0,0.0,0.0,0.0,-0.1999999999999999,-0.07,0.152558638651761,0.0,0.0,-55.50544746946184,-42.0,16.0,,,0.4,3,,,0.0,0.0,0.0,UFC Fight Night: Dern vs Ribas 2,UFC Fight Night: Dern vs Ribas 2|2025-01-11,0.9898382988043826,0.010161701195617434,Punahele Soriano,1,13121,UFC Fight Night: Dern vs Ribas 2,,,
401735189,2025-01-11,Abdul Razak Alhassan,Cesar Almeida,Cesar Almeida,Middleweight,,1,,,,,,,,,,,,,,0,0,0,215.0,-260.0,Abdul Razak Alhassan,Cesar Almeida,0,1,,,0,0,0,0,0,7.5,,,0.4,0.4,0.2,0.2,0.0,0.4,,0.4,,0.35,0.65,13.986664857109622,0.0,182.0,33,0.49,0.0,0.6,0.6,0.6799999999999999,0.0,0.0,0.0,0.4,0.35,0.65,3.8333333333333335,0.0,98.0,7,0.2875,0.0,1493.2250431846412,1546.2753868947868,0,0.0,0.0,0.0,0.0,0.0,0.2024999999999999,0.0,0.0,0.0,-0.1999999999999999,0.0,0.0,0.0,0.2,-0.1999999999999999,-0.4799999999999999,10.153331523776288,0.0,0.0,-53.050343710145626,84.0,26.0,,,0.4,3,0.3053435114503817,0.6946564885496184,0.0,0.0,0.0,UFC Fight Night: Dern vs Ribas 2,UFC Fight Night: Dern vs Ribas 2|2025-01-11,0.9751017116175758,0.02489828838242425,Abdul Razak Alhassan,0,13121,UFC Fight Night: Dern vs Ribas 2,0.669758200167194,-0.6697582001671941,0.669758200167194
401737003,2025-01-18,Muin Gafurov,Rinya Nakamura,Muin Gafurov,Bantamweight,,3,,,,,,,,,,,,,,0,0,0,530.0,-750.0,Muin Gafurov,Rinya Nakamura,1,1,,,0,0,0,0,0,12.5,,,0.4,0.4,0.6,0.0,0.0,0.2,,0.4,,0.35,0.65,2.673972602739726,0.0,210.0,8,0.2005479452054794,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.35,0.65,2.466666666666667,0.0,336.0,8,0.185,0.0,1476.848755217508,1597.017779849843,1,0.0,0.0,0.0,0.0,0.0,0.0155479452054794,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,-0.6,-0.4,0.2073059360730593,0.0,0.0,-120.1690246323351,-126.0,0.0,,,0.2,3,0.1524663677130045,0.8475336322869956,0.0,0.0,0.0,UFC 311: Makhachev vs. Moicano,UFC 311: Makhachev vs. Moicano|2025-01-18,0.9898382988043826,0.010161701195617434,Muin Gafurov,1,13128,UFC 311: Makhachev vs. Moicano,0.8373719310913781,-0.8373719310913782,0.8373719310913781
401736917,2025-01-18,Serghei Spivac,Jailton Almeida,Jailton Almeida,Heavyweight,,1,,,,,,,,,,,,,,0,0,0,350.0,-450.0,Serghei Spivac,Jailton Almeida,0,1,,,0,0,0,0,0,7.5,,,0.4,0.4,0.6,0.0,0.2,0.6,,0.4,,0.35,0.65,1.4951556077510275,0.0,161.0,35,0.112136670581327,0.04,0.6,0.6,0.6799999999999999,0.0,0.2,0.4,0.4,0.35,0.65,0.2933673469387754,0.0,231.0,22,0.0220025510204081,0.04,1686.2452875561298,1733.02158930703,0,0.0,0.0,0.0,0.0,0.0,0.0901341195609189,0.0,0.0,1.0,-0.1999999999999999,0.0,0.0,0.0,0.0,-0.1999999999999999,-0.0799999999999999,1.2017882608122523,0.0,0.0,-46.77630175090008,-70.0,13.0,,,0.1999999999999999,3,0.21359223300970875,0.7864077669902914,0.0,0.0,0.0,UFC 311: Makhachev vs. Moicano,UFC 311: Makhachev vs. Moicano|2025-01-18,0.9898382988043826,0.010161701195617434,Serghei Spivac,0,13128,UFC 311: Makhachev vs. Moicano,0.7762460657946738,-0.7762460657946739,0.7762460657946738
401734545,2025-01-18,Raoni Barcelos,Payton Talbott,Raoni Barcelos,Bantamweight,,3,,,,,,,,,,,,,,0,0,0,750.0,-1200.0,Raoni Barcelos,Payton Talbott,1,1,,,0,0,0,0,0,12.5,,,0.4,0.4,0.6,0.0,0.2,0.2,,0.4,,0.35,0.65,3.315101289134439,0.0,328.0,32,0.2486325966850829,0.04,1.0,1.0,1.0,0.4,0.0,0.4,0.4,0.35,0.65,20.38317757009346,0.0,203.0,7,0.53,0.0,1549.0459943168091,1596.8604317864122,1,0.0,0.0,0.0,0.0,0.0,-0.281367403314917,0.04,0.0,0.0,-0.6,0.0,0.0,0.2,-0.4,-0.6,-0.4,-17.06807628095902,0.0,0.0,-47.81443746960304,125.0,25.0,,,-0.2,3,0.11304347826086955,0.8869565217391304,0.0,0.0,0.0,UFC 311: Makhachev vs. Moicano,UFC 311: Makhachev vs. Moicano|2025-01-18,0.9054595422618159,0.09454045773818409,Raoni Barcelos,1,13128,UFC 311: Makhachev vs. Moicano,0.7924160640009463,-0.7924160640009463,0.7924160640009463
401734544,2025-01-18,Karol Rosa,Ailin Perez,Ailin Perez,W Bantamweight,,3,,,,,,,,,,,,,,0,0,0,-245.0,205.0,Karol Rosa,Ailin Perez,0,1,,,0,0,0,0,0,12.5,,,0.6,0.6,0.6799999999999999,0.0,0.0,0.0,,0.4,,0.35,0.65,10.7,0.0,161.0,28,0.45,0.0,1.0,1.0,1.0,0.0,0.2,0.2,0.4,0.35,0.65,2.305172413793103,0.0,112.0,12,0.1728879310344827,0.04,1601.1313878365406,1578.595563697862,0,0.0,0.0,0.0,0.0,0.0,0.2771120689655172,-0.04,0.0,0.0,-0.4,0.0,0.0,-0.2,0.0,-0.4,-0.32,8.394827586206896,0.0,0.0,22.535824138678663,49.0,16.0,,,-0.2,3,0.6841382467383841,0.315861753261616,0.0,0.0,0.0,UFC 311: Makhachev vs. Moicano,UFC 311: Makhachev vs. Moicano|2025-01-18,0.9935694392987293,0.006430560701270682,Karol Rosa,0,13128,UFC 311: Makhachev vs. Moicano,0.30943119256034524,-0.3094311925603453,0.30943119256034524
401736876,2025-01-18,Merab Dvalishvili,Umar Nurmagomedov,Merab Dvalishvili,Bantamweight,,5,,,,,,,,,,,,,,0,0,0,220.0,-270.0,Merab Dvalishvili,Umar Nurmagomedov,1,1,,,0,0,0,0,0,22.5,,,1.0,1.0,1.0,0.0,0.0,0.0,,0.4,,0.35,0.65,4.106666666666667,0.0,126.0,36,0.308,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.4,0.35,0.65,4.226666666666668,0.0,168.0,16,0.317,0.0,1862.4704828831932,1737.6522340066954,1,0.0,0.0,0.0,0.0,0.0,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1200000000000001,0.0,0.0,124.81824887649805,-42.0,20.0,,,0.0,3,0.299837925445705,0.700162074554295,0.0,0.0,0.0,UFC 311: Makhachev vs. Moicano,UFC 311: Makhachev vs. Moicano|2025-01-18,0.982858439929108,0.01714156007089196,Merab Dvalishvili,1,13128,UFC 311: Makhachev vs. Moicano,0.6830205144834031,-0.6830205144834031,0.6830205144834031
401737002,2025-01-18,Diego Ferreira,Grant Dawson,Grant Dawson,Lightweight,,3,,,,,,,,,,,,,,0,0,0,200.0,-245.0,Diego Ferreira,Grant Dawson,0,1,,,0,0,0,0,0,12.5,,,1.0,1.0,1.0,0.6,0.0,0.6,,0.4,,0.35,0.65,6.336536092633654,0.0,252.0,39,0.5700000000000001,0.0,0.8,0.8,0.92,0.2,0.0,0.2,0.4,0.35,0.65,4.816915422885572,0.0,98.0,33,0.4012686567164178,0.0,1656.9397420817677,1781.7846526106232,0,0.0,0.0,0.0,0.0,0.0,0.1687313432835822,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.0,0.3999999999999999,0.1999999999999999,0.0799999999999999,1.5196206697480823,0.0,0.0,-124.84491052885552,154.0,6.0,,,0.3999999999999999,3,0.3194444444444444,0.6805555555555556,0.0,0.0,0.0,UFC 311: Makhachev vs. Moicano,UFC 311: Makhachev vs. Moicano|2025-01-18,0.982858439929108,0.01714156007089196,Diego Ferreira,0,13128,UFC 311: Makhachev vs. Moicano,0.6634139954846636,-0.6634139954846636,0.6634139954846636
401735013,2025-01-18,Jiří Procházka,Jamahal Hill,Jiří Procházka,Light Heavyweight,,3,,,,,,,,,,,,,,0,0,0,,,Jiří Procházka,Jamahal Hill,1,1,,,0,0,0,0,0,12.5,,,0.6,0.6,0.45,0.0,0.0,0.0,,0.4,,0.35,0.65,4.014598540145986,0.0,203.0,6,0.0,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.4,0.35,0.65,6.495670103092783,0.0,280.0,26,0.45,0.0,1574.0464309513732,1713.1446628867689,1,0.0,0.0,0.0,0.0,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.1507616257556461,0.0,0.0,-139.0982319353957,-77.0,-20.0,,,-0.2,3,,,0.0,0.0,0.0,UFC 311: Makhachev vs. Moicano,UFC 311: Makhachev vs. Moicano|2025-01-18,0.9820815704928505,0.017918429507149503,Jiří Procházka,1,13128,UFC 311: Makhachev vs. Moicano,,,
401751541,2025-01-18,Renato Moicano,Islam Makhachev,Islam Makhachev,Lightweight,,1,,,,,,,,,,,,,,0,0,0,-165.0,-350.0,Renato Moicano,Islam Makhachev,0,1,,,0,0,0,0,0,7.5,,,1.0,1.0,1.0,0.4,0.0,0.4,,0.4,,0.35,0.65,4.460072595281306,0.0,112.0,44,0.4145054446460979,0.0,1.0,1.0,1.0,0.2,0.2,0.4,0.4,0.35,0.65,5.80929373312491,0.0,231.0,42,0.4756970299843682,0.04,1718.4711976459223,1989.0927563311657,0,0.0,0.0,0.0,0.0,0.0,-0.0611915853382702,-0.04,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,0.0,0.0,-1.349221137843604,0.0,0.0,-270.62155868524314,-119.0,2.0,,,0.0,3,0.44461077844311375,0.5553892215568862,0.0,0.0,0.0,UFC 311: Makhachev vs. Moicano,UFC 311: Makhachev vs. Moicano|2025-01-18,0.9935694392987293,0.006430560701270682,Renato Moicano,0,13128,UFC 311: Makhachev vs. Moicano,0.5489586608556156,-0.5489586608556155,0.5489586608556156
401737005,2025-01-18,Tagir Ulanbekov,Clayton Carpenter,Tagir Ulanbekov,Flyweight,,3,,,,,,,,,,,,,,0,0,1,-390.0,310.0,Tagir Ulanbekov,Clayton Carpenter,1,1,,,0,0,0,0,0,12.5,,,1.0,1.0,1.0,0.0,0.6,0.6,,0.4,,0.35,0.65,2.1903668175369853,0.0,399.0,14,0.1642775113152739,0.12,1.0,1.0,1.0,0.0,0.6,0.6,0.4,0.35,0.65,2.827432354634427,0.0,98.0,6,0.212057426597582,0.12,1605.0132771171411,1580.9484561303009,1,0.0,0.0,0.0,0.0,0.0,-0.0477799152823081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6370655370974418,0.0,0.0,24.064820986840687,301.0,8.0,,,0.0,3,0.765438008616563,0.23456199138343709,0.0,0.0,0.0,UFC 311: Makhachev vs. Moicano,UFC 311: Makhachev vs. Moicano|2025-01-18,0.9724590689749333,0.027540931025066717,Tagir Ulanbekov,1,13128,UFC 311: Makhachev vs. Moicano,0.2070210603583703,-0.20702106035837037,0.2070210603583703
401741286,2025-02-01,Said Nurmagomedov,Vinicius Oliveira,Vinicius Oliveira,Bantamweight,,3,,,,,,,,,,,,,,0,0,0,-225.0,188.0,Said Nurmagomedov,Vinicius Oliveira,0,1,,,0,0,0,0,0,12.5,,,0.4,0.4,0.6,0.0,0.2,0.2,,0.4,,0.35,0.65,3.62146118721461,0.0,469.0,26,0.2716095890410957,0.04,1.0,1.0,1.0,0.2,0.0,0.2,0.4,0.35,0.65,5.48149829738933,0.0,217.0,5,0.4511123723041997,0.0,1673.17261304564,1586.697800823942,0,0.0,0.0,0.0,0.0,0.0,-0.179502783263104,0.04,0.0,0.0,-0.6,0.0,0.0,0.2,-0.2,-0.6,-0.4,-1.86003711017472,0.0,0.0,86.4748122216979,252.0,21.0,,,0.0,3,0.6659815005138747,0.33401849948612544,0.0,0.0,0.0,UFC Fight Night: Adesanya vs. Imavov,UFC Fight Night: Adesanya vs. Imavov|2025-02-01,0.9360252361638206,0.0639747638361794,Said Nurmagomedov,0,13137,UFC Fight Night: Adesanya vs. Imavov,0.2700437356499459,-0.27004373564994605,0.2700437356499459
401734827,2025-02-01,Mayra Bueno Silva,Jasmine Jasudavicius,Jasmine Jasudavicius,W Flyweight,,3,,,,,,,,,,,,,,0,0,0,205.0,-250.0,Mayra Bueno Silva,Jasmine Jasudavicius,0,1,,,0,0,0,0,0,12.5,,,0.0,0.0,0.0,0.0,0.0,0.2,,0.4,,0.35,0.65,4.304388890461765,0.0,217.0,30,0.3228291667846323,0.0,1.0,1.0,1.0,0.0,0.2,0.2,0.4,0.35,0.65,2.7771836007130126,0.0,91.0,22,0.2082887700534759,0.04,1577.9509682884177,1631.4572653098974,0,0.0,0.0,0.0,0.0,0.0,0.1145403967311564,-0.04,0.0,0.0,-1.0,0.0,0.0,-0.2,0.0,-1.0,-1.0,1.5272052897487525,0.0,0.0,-53.506297021479895,126.0,8.0,,,0.0,3,0.3146067415730337,0.6853932584269663,0.0,0.0,0.0,UFC Fight Night: Adesanya vs. Imavov,UFC Fight Night: Adesanya vs. Imavov|2025-02-01,0.9653239338397981,0.03467606616020191,Mayra Bueno Silva,0,13137,UFC Fight Night: Adesanya vs. Imavov,0.6507171922667644,-0.6507171922667644,0.6507171922667644
401741553,2025-02-01,Damir Hadzovic,Terrance McKinney,Terrance McKinney,Lightweight,,1,,,,,,,,,,,,,,0,0,0,430.0,-590.0,Damir Hadzovic,Terrance McKinney,0,1,,,0,0,0,0,0,7.5,,,0.4,0.4,0.2,0.0,0.0,0.0,,0.4,,0.35,0.65,0.3333333333333333,0.0,924.0,25,0.0249999999999999,0.0,0.6,0.6,0.4,0.4,0.0,0.6,0.4,0.35,0.65,19.0948595654478,0.0,266.0,26,0.53,0.0,1480.300055486225,1511.919232753664,0,0.0,0.0,0.0,0.0,0.0,-0.505,0.0,0.0,0.0,-0.1999999999999999,0.0,0.0,0.0,-0.4,-0.1999999999999999,-0.2,-18.76152623211447,0.0,0.0,-31.619177267439227,658.0,-1.0,,,-0.6,3,0.18077023840712603,0.819229761592874,0.0,0.0,0.0,UFC Fight Night: Adesanya vs. Imavov,UFC Fight Night: Adesanya vs. Imavov|2025-02-01,0.8901292835275512,0.10987071647244884,Damir Hadzovic,0,13137,UFC Fight Night: Adesanya vs. Imavov,0.7093590451204251,-0.7093590451204251,0.7093590451204251
401734546,2025-02-01,Israel Adesanya,Nassourdine Imavov,Nassourdine Imavov,Middleweight,,2,,,,,,,,,,,,,,0,0,0,-158.0,134.0,Israel Adesanya,Nassourdine Imavov,0,1,,,0,0,0,0,0,7.5,,,0.0,0.0,0.0,0.0,0.0,0.2,,0.4,,0.35,0.65,4.482862254025045,0.0,168.0,50,0.3362146690518784,0.0,1.0,1.0,1.0,0.2,0.0,0.2,0.4,0.35,0.65,4.374849094567404,0.0,126.0,26,0.3681136820925553,0.0,1785.4309625788385,1726.8385511091262,0,0.0,0.0,0.0,0.0,0.0,-0.0318990130406769,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.2,-1.0,-1.0,0.1080131594576414,0.0,0.0,58.59241146971203,42.0,24.0,,,0.0,3,0.5889887210858344,0.41101127891416556,0.0,0.0,0.0,UFC Fight Night: Adesanya vs. Imavov,UFC Fight Night: Adesanya vs. Imavov|2025-02-01,0.9724590689749333,0.027540931025066717,Israel Adesanya,0,13137,UFC Fight Night: Adesanya vs. Imavov,0.38347034788909884,-0.38347034788909884,0.38347034788909884
401743550,2025-02-01,Farés Ziam,Mike Davis,Farés Ziam,Lightweight,,3,,,,,,,,,,,,,,0,0,0,122.0,-144.0,Farés Ziam,Mike Davis,1,1,,,0,0,0,0,0,12.5,,,0.8,0.8,0.92,0.0,0.0,0.0,,0.4,,0.35,0.65,4.066666666666666,0.0,126.0,8,0.0,0.0,1.0,1.0,1.0,0.0,0.2,0.2,0.4,0.35,0.65,2.389991728701406,0.0,322.0,15,0.1792493796526054,0.04,1569.8814935140315,1609.0510281209235,1,0.0,0.0,0.0,0.0,0.0,-0.1792493796526054,-0.04,0.0,0.0,-0.1999999999999999,0.0,0.0,-0.2,0.0,-0.1999999999999999,-0.0799999999999999,0.1507616257556461,0.0,0.0,-39.16953460689206,-196.0,-7.0,,,-0.2,3,0.4328697133125178,0.5671302866874822,0.0,0.0,0.0,UFC Fight Night: Adesanya vs. Imavov,UFC Fight Night: Adesanya vs. Imavov|2025-02-01,0.9898382988043826,0.010161701195617434,Farés Ziam,1,13137,UFC Fight Night: Adesanya vs. Imavov,0.5569685854918648,-0.5569685854918648,0.5569685854918648
401741555,2025-02-01,Thomas Petersen,Shamil Gaziev,Shamil Gaziev,Heavyweight,,1,,,,,,,,,,,,,,0,0,0,275.0,-340.0,Thomas Petersen,Shamil Gaziev,0,1,,,0,0,0,0,0,7.5,,,0.6,0.6,0.6799999999999999,0.0,0.0,0.0,,0.4,,0.35,0.65,4.466666666666667,0.0,196.0,5,0.335,0.0,0.6,0.6,0.6799999999999999,0.0,0.0,0.2,0.4,0.35,0.65,1.583333333333334,0.0,182.0,7,0.11875,0.0,1524.411830631482,1563.057667219833,0,0.0,0.0,0.0,0.0,0.0,0.2162499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.883333333333333,0.0,0.0,-38.64583658835136,14.0,-2.0,,,-0.2,3,0.2565597667638484,0.7434402332361516,0.0,0.0,0.0,UFC Fight Night: Adesanya vs. Imavov,UFC Fight Night: Adesanya vs. Imavov|2025-02-01,0.982858439929108,0.01714156007089196,Thomas Petersen,0,13137,UFC Fight Night: Adesanya vs. Imavov,0.7262986731652596,-0.7262986731652596,0.7262986731652596
401741557,2025-02-01,Sergei Pavlovich,Jairzinho Rozenstruik,Sergei Pavlovich,Heavyweight,,3,,,,,,,,,,,,,,0,0,0,-320.0,260.0,Sergei Pavlovich,Jairzinho Rozenstruik,1,1,,,0,0,0,0,0,12.5,,,0.2,0.2,0.08,0.0,0.0,0.2,,0.4,,0.35,0.65,1.968115942028984,0.0,224.0,25,0.1476086956521737,0.0,0.8,0.8,0.92,0.2,0.0,0.4,0.4,0.35,0.65,6.208333333333333,0.0,168.0,40,0.49,0.0,1708.60946001121,1659.1735633911107,1,0.0,0.0,0.0,0.0,0.0,-0.3423913043478262,0.0,0.0,0.0,-0.6000000000000001,0.0,0.0,0.0,-0.2,-0.6000000000000001,-0.8400000000000001,-4.240217391304349,0.0,0.0,49.43589662009913,56.0,-15.0,,,-0.2,3,0.7328244274809161,0.267175572519084,0.0,0.0,0.0,UFC Fight Night: Adesanya vs. Imavov,UFC Fight Night: Adesanya vs. Imavov|2025-02-01,0.9898382988043826,0.010161701195617434,Sergei Pavlovich,1,13137,UFC Fight Night: Adesanya vs. Imavov,0.2570138713234664,-0.2570138713234666,0.2570138713234664
